,err_kdf,err_rf,kappa_kdf,kappa_rf,ece_kdf,ece_rf,rep,samples
0,0.738961038961039,0.3831168831168831,0.13787878787878793,0.553030303030303,0.08984589608704789,0.13204415584415582,0,14
1,0.5155844155844156,0.3701298701298701,0.39848484848484844,0.5681818181818181,0.24755024991694558,0.16427792207792208,1,14
2,0.6974025974025975,0.4714285714285714,0.1863636363636364,0.44999999999999996,0.18156201966958663,0.10409610389610391,2,14
3,0.6428571428571428,0.412987012987013,0.25,0.5181818181818182,0.6097715625755828,0.14101038961038959,3,14
4,0.5012987012987014,0.3519480519480519,0.41515151515151516,0.5893939393939394,0.3122294359860669,0.20094805194805201,4,14
5,0.7129870129870131,0.42207792207792205,0.1681818181818182,0.5075757575757576,0.1303910579063021,0.11148831168831169,5,14
6,0.6870129870129871,0.4727272727272728,0.1984848484848485,0.4484848484848485,0.6580551233660911,0.12175324675324674,6,14
7,0.7571428571428571,0.40909090909090906,0.1166666666666667,0.5227272727272727,0.230911557611334,0.13800519480519485,7,14
8,0.5857142857142856,0.3597402597402597,0.31666666666666665,0.5803030303030303,0.17695325266635023,0.15022857142857146,8,14
9,0.451948051948052,0.3922077922077922,0.4727272727272728,0.5424242424242425,0.3202710437185278,0.09669090909090909,9,14
10,0.551948051948052,0.412987012987013,0.3560606060606061,0.5181818181818182,0.2534682437824343,0.14020519480519478,10,14
11,0.561038961038961,0.3974025974025974,0.34545454545454546,0.5363636363636364,0.21574394316211942,0.1468987012987013,11,14
12,0.6324675324675324,0.3909090909090909,0.2621212121212121,0.543939393939394,0.6254837001470716,0.11595844155844151,12,14
13,0.5675324675324676,0.45584415584415583,0.3378787878787879,0.46818181818181814,0.24186628105093075,0.14785974025974025,13,14
14,0.6012987012987012,0.4207792207792208,0.29848484848484846,0.509090909090909,0.19517296536197914,0.12266493506493506,14,14
15,0.8090909090909091,0.3727272727272727,0.05606060606060603,0.5651515151515152,0.09701842005318795,0.12159480519480517,15,14
16,0.6285714285714286,0.43766233766233764,0.2666666666666667,0.4893939393939394,0.34935720958265,0.161625974025974,16,14
17,0.5012987012987014,0.33766233766233766,0.41515151515151516,0.6060606060606061,0.32783602631651615,0.1549324675324675,17,14
18,0.6896103896103896,0.39350649350649347,0.19545454545454544,0.5409090909090909,0.10071641067062223,0.12292987012987013,18,14
19,0.5675324675324676,0.45064935064935063,0.3378787878787879,0.47424242424242424,0.2532773287388611,0.1274675324675325,19,14
20,0.6636363636363636,0.40649350649350646,0.2257575757575757,0.5257575757575758,0.21010835465441305,0.10047532467532462,20,14
21,0.6922077922077923,0.4077922077922078,0.1924242424242424,0.5242424242424242,0.6810679056099025,0.1283012987012987,21,14
22,0.7714285714285715,0.43246753246753245,0.09999999999999998,0.4954545454545455,0.22366603990057873,0.1143194805194805,22,14
23,0.4727272727272728,0.4155844155844156,0.4484848484848485,0.5151515151515151,0.32975916438029473,0.13002264687693255,23,14
24,0.7038961038961039,0.3753246753246753,0.17878787878787883,0.5621212121212121,0.1335579953048965,0.1024285714285714,24,14
25,0.42987012987012985,0.4077922077922078,0.49848484848484853,0.5242424242424242,0.36186684513738954,0.14950909090909084,25,14
26,0.6311688311688312,0.4493506493506494,0.26363636363636367,0.4757575757575757,0.19478799829246027,0.12147272727272726,26,14
27,0.7454545454545455,0.42727272727272725,0.13030303030303025,0.5015151515151515,0.7051115410184311,0.12912727272727273,27,14
28,0.5467532467532468,0.3831168831168831,0.36212121212121207,0.553030303030303,0.206739145719094,0.15733506493506494,28,14
29,0.6428571428571428,0.44285714285714284,0.25,0.4833333333333333,0.2604066974546173,0.1341376623376623,29,14
30,0.35584415584415585,0.3363636363636363,0.5848484848484848,0.6075757575757577,0.19946110017262675,0.11659995670995676,0,21
31,0.3415584415584415,0.3246753246753247,0.6015151515151516,0.6212121212121212,0.2438178651414241,0.07038961038961042,1,21
32,0.5207792207792208,0.3311688311688312,0.39242424242424245,0.6136363636363636,0.4651154594133404,0.12994025974025974,2,21
33,0.3753246753246753,0.34545454545454546,0.5621212121212121,0.5969696969696969,0.2058940945920361,0.14813506493506495,3,21
