,err_kdf,err_rf,kappa_kdf,kappa_rf,ece_kdf,ece_rf,rep,samples
0,0.4,0.23571428571428577,0.19999999999999996,0.5285714285714286,0.099954178827385,0.2229857142857143,0,4
1,0.4928571428571429,0.1785714285714286,0.014285714285714235,0.6428571428571428,0.007142857054812477,0.1512285714285714,1,4
2,0.5,0.12142857142857144,0.0,0.7571428571428571,0.0,0.2547,2,4
3,0.48571428571428577,0.2857142857142857,0.02857142857142858,0.4285714285714286,0.014285713940155641,0.1698857142857143,3,4
4,0.5357142857142857,0.26428571428571423,-0.0714285714285714,0.4714285714285714,0.03571428580323173,0.25142857142857145,4,4
5,0.5,0.16428571428571426,0.0,0.6714285714285715,0.007135998032292424,0.16489999999999994,5,4
6,0.5,0.2857142857142857,0.0,0.4285714285714286,0.18330228579601154,0.1517142857142857,6,4
7,0.37142857142857144,0.09999999999999998,0.2571428571428571,0.8,0.1285544046116196,0.25687142857142853,7,4
8,0.4,0.2857142857142857,0.19999999999999996,0.4285714285714286,0.16524970452353369,0.15578571428571433,8,4
9,0.3928571428571429,0.15714285714285714,0.2142857142857143,0.6857142857142857,0.10713159414469382,0.18235714285714283,9,4
10,0.5,0.19285714285714284,0.0,0.6142857142857143,0.0,0.23835714285714285,10,4
11,0.5,0.22142857142857142,0.0,0.5571428571428572,0.12128628931693218,0.20191428571428577,11,4
12,0.5142857142857142,0.35,-0.02857142857142847,0.30000000000000004,0.014285743338579387,0.17642857142857146,12,4
13,0.3928571428571429,0.09285714285714286,0.2142857142857143,0.8142857142857143,0.10289018042919257,0.2178428571428571,13,4
14,0.44999999999999996,0.44285714285714284,0.09999999999999998,0.11428571428571432,0.06049060922176793,0.28595714285714285,14,4
15,0.4357142857142857,0.20714285714285718,0.12857142857142856,0.5857142857142856,0.17124168274189386,0.20377142857142855,15,4
16,0.4642857142857143,0.30000000000000004,0.0714285714285714,0.4,0.04999821209576978,0.16045714285714288,16,4
17,0.5,0.22142857142857142,0.0,0.5571428571428572,0.14277756196474048,0.19985714285714282,17,4
18,0.47857142857142854,0.20714285714285718,0.042857142857142816,0.5857142857142856,0.021428570914902897,0.22010000000000013,18,4
19,0.44999999999999996,0.2785714285714286,0.09999999999999998,0.44285714285714284,0.049998116915342006,0.18248571428571422,19,4
20,0.5,0.33571428571428574,0.0,0.3285714285714286,0.1213949243386526,0.12214285714285715,20,4
21,0.5,0.13571428571428568,0.0,0.7285714285714286,0.00714285714285712,0.19291428571428565,21,4
22,0.5,0.2928571428571428,0.0,0.41428571428571426,0.0,0.23159999999999994,22,4
23,0.34285714285714286,0.27142857142857146,0.3142857142857143,0.4571428571428572,0.15695377060405707,0.1879428571428572,23,4
24,0.2928571428571428,0.37142857142857144,0.41428571428571426,0.2571428571428571,0.2058679123561649,0.09835714285714282,24,4
25,0.4,0.22857142857142854,0.19999999999999996,0.5428571428571429,0.09999026536098461,0.14718571428571425,25,4
26,0.44285714285714284,0.15000000000000002,0.11428571428571432,0.7,0.05714132778573168,0.18457142857142858,26,4
27,0.5,0.12857142857142856,0.0,0.7428571428571429,0.0,0.21749999999999997,27,4
28,0.4285714285714286,0.25,0.1428571428571429,0.5,0.07059373505531583,0.11370000000000001,28,4
29,0.44285714285714284,0.3214285714285714,0.11428571428571432,0.3571428571428571,0.05714260814693595,0.14734285714285708,29,4
30,0.26428571428571423,0.11428571428571432,0.4714285714285714,0.7714285714285715,0.148947082158339,0.18405714285714286,0,6
31,0.13571428571428568,0.09999999999999998,0.7285714285714286,0.8,0.27216788116168494,0.21314285714285716,1,6
32,0.3571428571428571,0.08571428571428574,0.2857142857142857,0.8285714285714285,0.15788246921124693,0.24175714285714284,2,6
33,0.25,0.18571428571428572,0.5,0.6285714285714286,0.14040113743346114,0.16771428571428573,3,6
34,0.15000000000000002,0.12857142857142856,0.7,0.7428571428571429,0.25818519367105164,0.18414285714285716,4,6
35,0.1071428571428571,0.09999999999999998,0.7857142857142857,0.8,0.19092386070242032,0.20834285714285714,5,6
36,0.13571428571428568,0.11428571428571432,0.7285714285714286,0.7714285714285715,0.38083927190094896,0.18542857142857141,6,6
37,0.19285714285714284,0.17142857142857137,0.6142857142857143,0.6571428571428571,0.2942227288833198,0.13954285714285714,7,6
38,0.2857142857142857,0.3142857142857143,0.4285714285714286,0.37142857142857144,0.22822435179362383,0.18351428571428574,8,6
39,0.12142857142857144,0.11428571428571432,0.7571428571428571,0.7714285714285715,0.21106156439176652,0.15612857142857142,9,6
40,0.08571428571428574,0.1428571428571429,0.8285714285714285,0.7142857142857143,0.35581212328830986,0.17178571428571426,10,6
41,0.11428571428571432,0.07857142857142863,0.7714285714285715,0.8428571428571429,0.2571620466166875,0.2048285714285714,11,6
42,0.24285714285714288,0.2785714285714286,0.5142857142857142,0.44285714285714284,0.2518374111827748,0.16091428571428573,12,6
43,0.2857142857142857,0.19285714285714284,0.4285714285714286,0.6142857142857143,0.20574398762423834,0.1495714285714285,13,6
44,0.34285714285714286,0.12857142857142856,0.3142857142857143,0.7428571428571429,0.27151508064512503,0.1646,14,6
45,0.11428571428571432,0.12857142857142856,0.7714285714285715,0.7428571428571429,0.29136646877882466,0.18931428571428574,15,6
46,0.09285714285714286,0.12857142857142856,0.8142857142857143,0.7428571428571429,0.24021752343128036,0.15759999999999996,16,6
47,0.26428571428571423,0.20714285714285718,0.4714285714285714,0.5857142857142856,0.14456681301613877,0.1736857142857143,17,6
48,0.22142857142857142,0.2785714285714286,0.5571428571428572,0.44285714285714284,0.2901979496849966,0.14777142857142858,18,6
49,0.15714285714285714,0.13571428571428568,0.6857142857142857,0.7285714285714286,0.2645190799956267,0.18797142857142857,19,6
50,0.11428571428571432,0.44285714285714284,0.7714285714285715,0.11428571428571432,0.2248438219161644,0.22048571428571423,20,6
51,0.24285714285714288,0.3285714285714286,0.5142857142857142,0.34285714285714286,0.17549408997605495,0.19981428571428575,21,6
52,0.08571428571428574,0.16428571428571426,0.8285714285714285,0.6714285714285715,0.3347800738038936,0.17247142857142855,22,6
53,0.15714285714285714,0.13571428571428568,0.6857142857142857,0.7285714285714286,0.2586482531656953,0.13957142857142857,23,6
54,0.1428571428571429,0.1428571428571429,0.7142857142857143,0.7142857142857143,0.2957352284767558,0.16020000000000006,24,6
55,0.09999999999999998,0.08571428571428574,0.8,0.8285714285714285,0.35806480735374735,0.1999142857142857,25,6
56,0.24285714285714288,0.1428571428571429,0.5142857142857142,0.7142857142857143,0.24066630286022814,0.21801428571428572,26,6
57,0.17142857142857137,0.1428571428571429,0.6571428571428571,0.7142857142857143,0.22568511076060485,0.17927142857142858,27,6
58,0.1428571428571429,0.08571428571428574,0.7142857142857143,0.8285714285714285,0.3669534174041044,0.20474285714285717,28,6
59,0.34285714285714286,0.12857142857142856,0.3142857142857143,0.7428571428571429,0.09596858384954463,0.17067142857142853,29,6
60,0.23571428571428577,0.2571428571428571,0.5285714285714286,0.48571428571428577,0.10908044370625494,0.15111428571428573,0,10
61,0.06428571428571428,0.11428571428571432,0.8714285714285714,0.7714285714285715,0.15130626970888525,0.12340000000000002,1,10
62,0.050000000000000044,0.0714285714285714,0.9,0.8571428571428572,0.23751237904469566,0.1405,2,10
63,0.09999999999999998,0.1428571428571429,0.8,0.7142857142857143,0.2621882451072051,0.15249999999999997,3,10
64,0.06428571428571428,0.1428571428571429,0.8714285714285714,0.7142857142857143,0.1337216190978664,0.1938285714285715,4,10
65,0.19999999999999996,0.12142857142857144,0.6,0.7571428571428571,0.10025640633543613,0.15381428571428568,5,10
66,0.09285714285714286,0.19999999999999996,0.8142857142857143,0.6,0.11160904819912296,0.1264857142857143,6,10
67,0.05714285714285716,0.07857142857142863,0.8857142857142857,0.8428571428571429,0.182702869853013,0.15825714285714287,7,10
68,0.09285714285714286,0.11428571428571432,0.8142857142857143,0.7714285714285715,0.1719001521949711,0.1751857142857143,8,10
69,0.13571428571428568,0.12142857142857144,0.7285714285714286,0.7571428571428571,0.10411136564134085,0.13199999999999998,9,10
70,0.050000000000000044,0.07857142857142863,0.9,0.8428571428571429,0.15210132958791242,0.20517142857142856,10,10
71,0.06428571428571428,0.09999999999999998,0.8714285714285714,0.8,0.27939683769557944,0.13901428571428573,11,10
72,0.05714285714285716,0.1428571428571429,0.8857142857142857,0.7142857142857143,0.27992820399952206,0.14604285714285714,12,10
73,0.06428571428571428,0.07857142857142863,0.8714285714285714,0.8428571428571429,0.20551943340529594,0.13138571428571427,13,10
74,0.0714285714285714,0.07857142857142863,0.8571428571428572,0.8428571428571429,0.17832984190679754,0.14494285714285712,14,10
75,0.19999999999999996,0.11428571428571432,0.6,0.7714285714285715,0.12199899964860535,0.14505714285714283,15,10
76,0.06428571428571428,0.06428571428571428,0.8714285714285714,0.8714285714285714,0.15260188058632357,0.177,16,10
77,0.07857142857142863,0.09999999999999998,0.8428571428571429,0.8,0.1372480084668397,0.17804285714285717,17,10
78,0.09285714285714286,0.15000000000000002,0.8142857142857143,0.7,0.13282361227945094,0.15045714285714284,18,10
79,0.09285714285714286,0.16428571428571426,0.8142857142857143,0.6714285714285715,0.09165750272882806,0.14657142857142857,19,10
80,0.22857142857142854,0.23571428571428577,0.5428571428571429,0.5285714285714286,0.10195839686301178,0.25300000000000006,20,10
81,0.09999999999999998,0.15000000000000002,0.8,0.7,0.09490020498676074,0.16644285714285711,21,10
82,0.15000000000000002,0.2571428571428571,0.7,0.48571428571428577,0.11091551046670632,0.15741428571428573,22,10
83,0.12142857142857144,0.11428571428571432,0.7571428571428571,0.7714285714285715,0.2679892773107759,0.17228571428571432,23,10
84,0.042857142857142816,0.1071428571428571,0.9142857142857143,0.7857142857142857,0.1999461769783716,0.19385714285714287,24,10
85,0.19285714285714284,0.25,0.6142857142857143,0.5,0.11225450860386722,0.1467,25,10
86,0.1785714285714286,0.12857142857142856,0.6428571428571428,0.7428571428571429,0.087369368651386,0.1519285714285714,26,10
87,0.0714285714285714,0.09285714285714286,0.8571428571428572,0.8142857142857143,0.25007984900000385,0.13254285714285713,27,10
88,0.12857142857142856,0.11428571428571432,0.7428571428571429,0.7714285714285715,0.17115400931065924,0.07542857142857146,28,10
89,0.1428571428571429,0.12142857142857144,0.7142857142857143,0.7571428571428571,0.10019319513780588,0.13687142857142856,29,10
90,0.12857142857142856,0.15000000000000002,0.7428571428571429,0.7,0.12355625783886547,0.1484142857142857,0,16
91,0.05714285714285716,0.09285714285714286,0.8857142857142857,0.8142857142857143,0.1369285072569614,0.1199571428571428,1,16
92,0.042857142857142816,0.1071428571428571,0.9142857142857143,0.7857142857142857,0.1042096339231715,0.12572857142857147,2,16
93,0.09285714285714286,0.09285714285714286,0.8142857142857143,0.8142857142857143,0.07218538211548789,0.10097142857142856,3,16
94,0.07857142857142863,0.08571428571428574,0.8428571428571429,0.8285714285714285,0.11062729810792361,0.10487142857142863,4,16
95,0.1071428571428571,0.12142857142857144,0.7857142857142857,0.7571428571428571,0.09400854925855556,0.11758571428571434,5,16
96,0.08571428571428574,0.02857142857142858,0.8285714285714285,0.9428571428571428,0.07635841170839491,0.18011428571428573,6,16
97,0.09285714285714286,0.23571428571428577,0.8142857142857143,0.5285714285714286,0.1276811959786103,0.1264857142857143,7,16
98,0.08571428571428574,0.0714285714285714,0.8285714285714285,0.8571428571428572,0.044894958497661674,0.10114285714285716,8,16
99,0.09285714285714286,0.12142857142857144,0.8142857142857143,0.7571428571428571,0.1724880800814801,0.1328142857142857,9,16
100,0.09999999999999998,0.12857142857142856,0.8,0.7428571428571429,0.2034539045700482,0.1271,10,16
101,0.07857142857142863,0.08571428571428574,0.8428571428571429,0.8285714285714285,0.0779994657362809,0.05725714285714286,11,16
102,0.12857142857142856,0.13571428571428568,0.7428571428571429,0.7285714285714286,0.09034456954959315,0.13198571428571426,12,16
103,0.1785714285714286,0.08571428571428574,0.6428571428571428,0.8285714285714285,0.09902922190957485,0.11531428571428573,13,16
104,0.15714285714285714,0.16428571428571426,0.6857142857142857,0.6714285714285715,0.08572248289065287,0.13510000000000005,14,16
105,0.09999999999999998,0.12857142857142856,0.8,0.7428571428571429,0.05870822716089263,0.1566428571428571,15,16
106,0.06428571428571428,0.08571428571428574,0.8714285714285714,0.8285714285714285,0.05896639091508183,0.10005714285714284,16,16
