,err_kdf,err_rf,kappa_kdf,kappa_rf,ece_kdf,ece_rf,rep,samples
0,0.8138888888888889,0.625,0.08437499999999998,0.296875,0.252388741301261,0.10017222222222226,0,18
1,0.8111111111111111,0.6972222222222222,0.08750000000000013,0.21562499999999996,0.3510678622582485,0.1422388888888889,1,18
2,0.7916666666666666,0.6527777777777778,0.109375,0.265625,0.7205587749396356,0.10907222222222225,2,18
3,0.8888888888888888,0.7111111111111111,0.0,0.19999999999999996,0.0,0.12071666666666664,3,18
4,0.7666666666666666,0.6222222222222222,0.13749999999999996,0.30000000000000004,0.6181509816333521,0.09647222222222228,4,18
5,0.7444444444444445,0.6555555555555556,0.16249999999999998,0.26249999999999996,0.25869588813947186,0.09177777777777775,5,18
6,0.8361111111111111,0.6638888888888889,0.059374999999999956,0.25312500000000004,0.7197773134096205,0.10128333333333336,6,18
7,0.7888888888888889,0.7111111111111111,0.11250000000000004,0.19999999999999996,0.5577923374329115,0.1764166666666666,7,18
8,0.7638888888888888,0.5166666666666666,0.140625,0.41874999999999996,0.5595497973744709,0.12360555555555557,8,18
9,0.8138888888888889,0.6055555555555556,0.08437499999999998,0.31875,0.0864619141807559,0.0889111111111111,9,18
10,0.7777777777777778,0.6916666666666667,0.125,0.22187500000000004,0.12298338521935409,0.14558888888888893,10,18
11,0.7944444444444445,0.5694444444444444,0.10624999999999996,0.359375,0.3054657392819059,0.0992388888888889,11,18
12,0.7833333333333333,0.625,0.11875000000000002,0.296875,0.6424339399636357,0.09163333333333332,12,18
13,0.875,0.6583333333333333,0.015625,0.259375,0.24803087330528265,0.1182166666666667,13,18
14,0.7944444444444445,0.65,0.10624999999999996,0.26875000000000004,0.23125004935885285,0.13108333333333333,14,18
15,0.8416666666666667,0.6277777777777778,0.05312499999999998,0.29374999999999996,0.7428987484606874,0.13901666666666665,15,18
16,0.7972222222222223,0.7333333333333334,0.10312500000000002,0.17500000000000004,0.6839739792048902,0.13485,16,18
17,0.8083333333333333,0.5638888888888889,0.09062499999999996,0.365625,0.16253682665527514,0.06701111111111113,17,18
18,0.7416666666666667,0.7361111111111112,0.16562500000000002,0.171875,0.6089947881551415,0.18701666666666664,18,18
19,0.75,0.7111111111111111,0.15625,0.19999999999999996,0.6145531458531718,0.18278888888888895,19,18
20,0.8194444444444444,0.6722222222222223,0.078125,0.24375000000000002,0.5352514861965288,0.08669444444444442,20,18
21,0.7861111111111111,0.6166666666666667,0.1156250000000002,0.30625,0.10649241938639768,0.09628888888888887,21,18
22,0.7916666666666666,0.5777777777777777,0.109375,0.35,0.17503049986143335,0.06773333333333334,22,18
23,0.8388888888888889,0.6861111111111111,0.05625000000000002,0.22812500000000002,0.17179359716224224,0.08852222222222222,23,18
24,0.775,0.5527777777777778,0.12812500000000004,0.37812500000000004,0.46782913102092116,0.08752777777777779,24,18
25,0.7722222222222223,0.6527777777777778,0.13124999999999998,0.265625,0.46402823444966956,0.1191166666666666,25,18
26,0.7277777777777779,0.625,0.18125000000000002,0.296875,0.5884500023650887,0.0947888888888889,26,18
27,0.8638888888888889,0.6472222222222221,0.028124999999999956,0.271875,0.16910602398518276,0.11932777777777781,27,18
28,0.7805555555555556,0.65,0.12187499999999996,0.26875000000000004,0.3509817068010577,0.14633888888888885,28,18
29,0.8277777777777777,0.6722222222222223,0.06874999999999998,0.24375000000000002,0.44252964517110904,0.11847777777777782,29,18
30,0.7444444444444445,0.5888888888888889,0.16249999999999998,0.3375,0.37262104809124014,0.11403888888888887,0,27
31,0.6611111111111111,0.5777777777777777,0.25625,0.35,0.34700075775853906,0.10781666666666669,1,27
32,0.6472222222222221,0.5,0.271875,0.4375,0.21255340157335714,0.09910000000000001,2,27
33,0.7472222222222222,0.6722222222222223,0.15937500000000004,0.24375000000000002,0.4673970180320153,0.1288388888888889,3,27
34,0.7,0.6027777777777779,0.21250000000000002,0.321875,0.16646250481917196,0.09341666666666665,4,27
35,0.7222222222222222,0.5555555555555556,0.1875,0.375,0.5193410592998268,0.1049833333333333,5,27
36,0.7,0.7055555555555555,0.21250000000000002,0.20625000000000004,0.39582078481058036,0.18043888888888893,6,27
37,0.7277777777777779,0.625,0.18125000000000002,0.296875,0.4424481437180263,0.10509999999999996,7,27
38,0.6888888888888889,0.5777777777777777,0.22499999999999998,0.35,0.26132021253747484,0.11545555555555556,8,27
39,0.7444444444444445,0.6583333333333333,0.16249999999999998,0.259375,0.32662617677436606,0.1026333333333333,9,27
40,0.6861111111111111,0.625,0.22812500000000002,0.2968749999999999,0.21968827110864264,0.09142222222222227,10,27
41,0.7138888888888889,0.6555555555555556,0.19687500000000002,0.26249999999999996,0.3142478905867387,0.1626111111111111,11,27
