,err_kdf,err_rf,kappa_kdf,kappa_rf,ece_kdf,ece_rf,rep,samples
0,0.6810897435897436,0.38541666666666663,0.1826923076923077,0.5375,0.15033970911186462,0.13312500000000002,0,12
1,0.4639423076923077,0.2972756410256411,0.44326923076923075,0.6432692307692307,0.34239993155518034,0.2080160256410256,1,12
2,0.4951923076923077,0.37740384615384615,0.4057692307692309,0.5471153846153847,0.27855409269932646,0.11733493589743595,2,12
3,0.5761217948717949,0.3277243589743589,0.30865384615384617,0.6067307692307693,0.2518296612233946,0.14893910256410253,3,12
4,0.5496794871794872,0.2988782051282052,0.3403846153846153,0.6413461538461538,0.27684083219244043,0.18410256410256415,4,12
5,0.5977564102564102,0.2628205128205128,0.2826923076923077,0.6846153846153846,0.22760225634108613,0.21315544871794875,5,12
6,0.5745192307692308,0.31009615384615385,0.3105769230769231,0.6278846153846154,0.24526117077316292,0.2438862179487179,6,12
7,0.6738782051282051,0.3485576923076923,0.19134615384615383,0.5817307692307692,0.1514647640072949,0.14598557692307693,7,12
8,0.546474358974359,0.3517628205128205,0.34423076923076923,0.5778846153846153,0.2530916893013748,0.15458333333333335,8,12
9,0.4623397435897436,0.39903846153846156,0.44519230769230766,0.5211538461538461,0.28164723231428296,0.14988301282051278,9,12
10,0.4639423076923077,0.3669871794871795,0.44326923076923075,0.5596153846153846,0.35617266719860463,0.12366185897435894,10,12
11,0.6338141025641026,0.2964743589743589,0.23942307692307696,0.6442307692307694,0.1960431802034448,0.18279487179487178,11,12
12,0.4703525641025641,0.21153846153846156,0.4355769230769231,0.7461538461538462,0.31001432848015703,0.2528669871794872,12,12
13,0.5592948717948718,0.2892628205128205,0.3288461538461539,0.6528846153846155,0.2610237882639088,0.20382532051282048,13,12
14,0.7532051282051282,0.49919871794871795,0.09615384615384637,0.4009615384615385,0.07780312320537225,0.08915544871794875,14,12
15,0.6209935897435898,0.3926282051282052,0.2548076923076923,0.5288461538461539,0.16058331615319368,0.12233012820512819,15,12
16,0.6298076923076923,0.3733974358974359,0.24423076923076925,0.551923076923077,0.1708648413063879,0.16505288461538464,16,12
