,err_kdf,err_rf,kappa_kdf,kappa_rf,ece_kdf,ece_rf,rep,samples
0,0.693939393939394,0.6333333333333333,0.22895622895622914,0.29629629629629617,0.15939066559821158,0.08046060606060602,0,20
1,0.6318181818181818,0.5772727272727273,0.2979797979797979,0.35858585858585845,0.2576338902411841,0.08057878787878787,1,20
2,0.6712121212121211,0.5924242424242424,0.25420875420875433,0.3417508417508418,0.5842319246604869,0.10636060606060607,2,20
3,0.6121212121212121,0.646969696969697,0.31986531986531985,0.28114478114478114,0.28684381724309443,0.06981515151515152,3,20
4,0.6772727272727272,0.646969696969697,0.24747474747474751,0.2811447811447809,0.21517643599062589,0.07619090909090913,4,20
5,0.6954545454545454,0.6909090909090909,0.2272727272727273,0.23232323232323238,0.3942820988853721,0.0851060606060606,5,20
6,0.7424242424242424,0.6136363636363636,0.17508417508417495,0.31818181818181823,0.3611333892510511,0.09740606060606065,6,20
7,0.6666666666666667,0.6015151515151516,0.2592592592592593,0.33164983164983164,0.41672805106110866,0.06548181818181818,7,20
8,0.6742424242424243,0.6606060606060606,0.25084175084175087,0.2659932659932659,0.24343181746079406,0.05136666666666667,8,20
9,0.7272727272727273,0.6212121212121212,0.19191919191919193,0.3097643097643098,0.16339308751998569,0.06322727272727273,9,20
10,0.8045454545454546,0.7,0.10606060606060619,0.2222222222222222,0.10906751675227068,0.1346060606060606,10,20
11,0.7121212121212122,0.6227272727272728,0.20875420875420891,0.30808080808080784,0.1798193563352561,0.057333333333333326,11,20
12,0.8136363636363636,0.6196969696969696,0.09595959595959613,0.31144781144781153,0.08448988018315089,0.09195151515151516,12,20
13,0.740909090909091,0.6636363636363636,0.1767676767676768,0.26262626262626265,0.680850091042073,0.09120303030303031,13,20
14,0.7454545454545455,0.6409090909090909,0.17171717171717182,0.28787878787878785,0.1560919108778105,0.08359696969696967,14,20
15,0.706060606060606,0.6651515151515152,0.21548821548821528,0.2609427609427608,0.35464918367984055,0.08797575757575757,15,20
16,0.7090909090909091,0.6106060606060606,0.21212121212121193,0.3215488215488216,0.5770171920791499,0.06887878787878787,16,20
17,0.65,0.5863636363636364,0.2777777777777778,0.3484848484848485,0.1982755452280469,0.09175757575757575,17,20
18,0.696969696969697,0.6848484848484848,0.22558922558922545,0.2390572390572392,0.1953475238270705,0.09144848484848488,18,20
19,0.7909090909090909,0.6166666666666667,0.12121212121212122,0.31481481481481477,0.5436891745509889,0.07327878787878789,19,20
20,0.6681818181818182,0.6454545454545455,0.25757575757575757,0.2828282828282829,0.37612627542803445,0.06717878787878785,20,20
21,0.7181818181818183,0.6015151515151516,0.202020202020202,0.33164983164983186,0.1811704523635267,0.07581515151515152,21,20
22,0.7393939393939394,0.6121212121212121,0.17845117845117842,0.31986531986531996,0.13501502166278065,0.06793333333333335,22,20
23,0.7606060606060606,0.6242424242424243,0.15488215488215473,0.30639730639730656,0.16073929900769607,0.07716666666666668,23,20
24,0.65,0.6712121212121211,0.2777777777777779,0.2542087542087542,0.23141556977102481,0.055945454545454534,24,20
25,0.7636363636363637,0.6287878787878788,0.1515151515151517,0.30134680134680125,0.14215855930497662,0.08223636363636364,25,20
26,0.793939393939394,0.696969696969697,0.11784511784511786,0.22558922558922556,0.11641534089581132,0.07350000000000005,26,20
27,0.6333333333333333,0.5969696969696969,0.2962962962962963,0.3367003367003367,0.3360391444536795,0.06451212121212123,27,20
28,0.6424242424242423,0.5984848484848485,0.2861952861952861,0.335016835016835,0.4083925206297324,0.06973333333333333,28,20
29,0.7363636363636363,0.5742424242424242,0.18181818181818166,0.3619528619528618,0.15605260665752818,0.07448181818181818,29,20
30,0.6378787878787879,0.6090909090909091,0.2912457912457912,0.3232323232323232,0.2269945778321153,0.08827272727272727,0,30
31,0.6045454545454545,0.6484848484848484,0.3282828282828283,0.2794612794612794,0.26396354170212327,0.08196363636363634,1,30
32,0.5515151515151515,0.6106060606060606,0.3872053872053872,0.3215488215488216,0.2721516355557167,0.07143333333333335,2,30
33,0.6060606060606061,0.593939393939394,0.3265993265993268,0.3400673400673402,0.2982078136335127,0.07137878787878783,3,30
34,0.6196969696969696,0.6454545454545455,0.31144781144781153,0.2828282828282829,0.38463801658326685,0.11807575757575761,4,30
35,0.5727272727272728,0.6242424242424243,0.36363636363636365,0.30639730639730645,0.25450996786549474,0.099369696969697,5,30
36,0.556060606060606,0.6060606060606061,0.382154882154882,0.3265993265993268,0.31690218680527543,0.06074848484848487,6,30
37,0.5696969696969697,0.603030303030303,0.367003367003367,0.32996632996633013,0.2476780914214291,0.07218787878787879,7,30
38,0.6045454545454545,0.5969696969696969,0.3282828282828283,0.3367003367003367,0.21881244745464823,0.09292424242424244,8,30
39,0.5742424242424242,0.5727272727272728,0.3619528619528619,0.36363636363636365,0.23664147934777752,0.07507575757575756,9,30
40,0.6015151515151516,0.5606060606060606,0.33164983164983153,0.37710437710437705,0.21338426019785192,0.07805454545454545,10,30
41,0.5742424242424242,0.5681818181818181,0.3619528619528619,0.3686868686868686,0.21355474451041825,0.06900303030303033,11,30
42,0.55,0.6166666666666667,0.38888888888888884,0.314814814814815,0.21038747550593914,0.08810909090909093,12,30
43,0.5666666666666667,0.5651515151515152,0.37037037037037035,0.37205387205387197,0.1938188773368878,0.07616060606060607,13,30
44,0.6106060606060606,0.6272727272727272,0.3215488215488216,0.303030303030303,0.4225925936766853,0.07771515151515151,14,30
45,0.5863636363636364,0.6,0.3484848484848484,0.3333333333333335,0.23220261029779668,0.0920121212121212,15,30
46,0.5924242424242424,0.5772727272727273,0.3417508417508419,0.35858585858585856,0.1995870373414145,0.07473030303030304,16,30
47,0.646969696969697,0.6378787878787879,0.28114478114478125,0.2912457912457911,0.1620616829692207,0.09851818181818185,17,30
48,0.6075757575757577,0.6803030303030303,0.32491582491582494,0.24410774410774416,0.40344771436311894,0.11129090909090911,18,30
49,0.6151515151515152,0.6333333333333333,0.3164983164983166,0.2962962962962966,0.20932743190234981,0.08402424242424239,19,30
50,0.546969696969697,0.5772727272727273,0.3922558922558922,0.3585858585858587,0.3432293044422403,0.07459090909090907,20,30
51,0.5484848484848485,0.6181818181818182,0.3905723905723907,0.31313131313131315,0.22532244110929728,0.05536666666666669,21,30
52,0.6424242424242423,0.5893939393939394,0.28619528619528634,0.34511784511784516,0.22048067196963386,0.0780878787878788,22,30
53,0.5636363636363637,0.5924242424242424,0.3737373737373737,0.3417508417508419,0.23603588021770683,0.07972121212121214,23,30
54,0.5590909090909091,0.546969696969697,0.3787878787878789,0.3922558922558923,0.30464116499978067,0.09248181818181818,24,30
55,0.5666666666666667,0.5893939393939394,0.37037037037037035,0.34511784511784516,0.2557539948829989,0.05507272727272727,25,30
56,0.5621212121212121,0.6090909090909091,0.37542087542087554,0.3232323232323232,0.20809418036983718,0.07537878787878788,26,30
57,0.65,0.6484848484848484,0.2777777777777778,0.2794612794612793,0.12759880942432125,0.08044545454545454,27,30
58,0.6348484848484848,0.6121212121212121,0.29461279461279466,0.31986531986531985,0.4416484150183196,0.06199090909090907,28,30
59,0.5803030303030303,0.6106060606060606,0.3552188552188553,0.3215488215488217,0.25435784503138015,0.08821515151515152,29,30
60,0.5242424242424242,0.5954545454545455,0.4175084175084175,0.33838383838383856,0.24035876242015233,0.10431515151515154,0,50
61,0.5484848484848485,0.5681818181818181,0.39057239057239046,0.3686868686868686,0.15321801901204382,0.07009393939393939,1,50
62,0.5196969696969698,0.5424242424242425,0.42255892255892247,0.39730639730639716,0.17621688688983647,0.08284545454545456,2,50
63,0.5848484848484848,0.5772727272727273,0.35016835016835024,0.3585858585858587,0.24761348490110136,0.08826969696969698,3,50
64,0.5212121212121212,0.5409090909090909,0.42087542087542085,0.398989898989899,0.30590041460556755,0.0634969696969697,4,50
65,0.5106060606060606,0.553030303030303,0.43265993265993263,0.3855218855218855,0.2093135071485793,0.07233333333333336,5,50
66,0.5333333333333333,0.5863636363636364,0.40740740740740744,0.3484848484848485,0.2482862585339268,0.06480606060606059,6,50
